year;country;word;frequency;count;%_headlines;word_len;freq_rank;hfreq_rank;theme
2020;all countries;hijab;93;381402;0.0243837;5;547;550;race, ethnicity and identity
2021;all countries;hijab;81;234227;0.0345818;5;547;550;race, ethnicity and identity
2010;all countries;church;18;35448;0.0507786;6;553;549;race, ethnicity and identity
2011;all countries;church;39;58436;0.0667397;6;553;549;race, ethnicity and identity
2012;all countries;church;117;94038;0.1244178;6;553;549;race, ethnicity and identity
2013;all countries;church;87;128387;0.0677639;6;553;549;race, ethnicity and identity
2014;all countries;church;165;171115;0.0964264;6;553;549;race, ethnicity and identity
2015;all countries;church;192;212576;0.0903206;6;553;549;race, ethnicity and identity
2016;all countries;church;225;269843;0.0833818;6;553;549;race, ethnicity and identity
2017;all countries;church;216;312298;0.0691647;6;553;549;race, ethnicity and identity
2018;all countries;church;279;352387;0.0791743;6;553;549;race, ethnicity and identity
2019;all countries;church;381;380716;0.1000746;6;553;549;race, ethnicity and identity
2020;all countries;church;204;381402;0.0534869;6;553;549;race, ethnicity and identity
2021;all countries;church;159;234227;0.06788289999999;6;553;549;race, ethnicity and identity
2010;all countries;girlfriend;36;35448;0.1015572;10;561;555;female stereotypes
2011;all countries;girlfriend;99;58436;0.1694161;10;561;555;female stereotypes
2012;all countries;girlfriend;120;94038;0.127608;10;561;555;female stereotypes
2013;all countries;girlfriend;177;128387;0.1378644;10;561;555;female stereotypes
2014;all countries;girlfriend;264;171115;0.1542822;10;561;555;female stereotypes
2015;all countries;girlfriend;357;212576;0.1679399;10;561;555;female stereotypes
2016;all countries;girlfriend;453;269843;0.1678754;10;561;555;female stereotypes
2017;all countries;girlfriend;417;312298;0.1335263;10;561;555;female stereotypes
2018;all countries;girlfriend;405;352387;0.1149305;10;561;555;female stereotypes
2019;all countries;girlfriend;483;380716;0.1268662;10;561;555;female stereotypes
2020;all countries;girlfriend;456;381402;0.1195589;10;561;555;female stereotypes
2021;all countries;girlfriend;312;234227;0.1332041;10;561;555;female stereotypes
2010;all countries;weight;27;35448;0.07616789999999;6;574;574;female stereotypes
2011;all countries;weight;60;58436;0.1026764;6;574;574;female stereotypes
2012;all countries;weight;138;94038;0.1467492;6;574;574;female stereotypes
2013;all countries;weight;210;128387;0.163568;6;574;574;female stereotypes
2014;all countries;weight;228;171115;0.1332437;6;574;574;female stereotypes
2015;all countries;weight;252;212576;0.1185458;6;574;574;female stereotypes
2016;all countries;weight;390;269843;0.1445285;6;574;574;female stereotypes
2017;all countries;weight;405;312298;0.1296838;6;574;574;female stereotypes
2018;all countries;weight;342;352387;0.0970524;6;574;574;female stereotypes
2019;all countries;weight;417;380716;0.1095305;6;574;574;female stereotypes
2020;all countries;weight;408;381402;0.1069737;6;574;574;female stereotypes
2021;all countries;weight;222;234227;0.0947799;6;574;574;female stereotypes
2010;all countries;blood;30;35448;0.084631;5;582;582;crime and violence
2011;all countries;blood;45;58436;0.0770073;5;582;582;crime and violence
2012;all countries;blood;81;94038;0.08613539999999;5;582;582;crime and violence
2013;all countries;blood;87;128387;0.0677639;5;582;582;crime and violence
2014;all countries;blood;93;171115;0.0543494;5;582;582;crime and violence
2015;all countries;blood;186;212576;0.0874981;5;582;582;crime and violence
2016;all countries;blood;189;269843;0.0700407;5;582;582;crime and violence
2017;all countries;blood;213;312298;0.0682041;5;582;582;crime and violence
2018;all countries;blood;264;352387;0.0749176;5;582;582;crime and violence
2019;all countries;blood;333;380716;0.0874668;5;582;582;crime and violence
2020;all countries;blood;213;381402;0.0558466;5;582;582;crime and violence
2021;all countries;blood;240;234227;0.1024647;5;582;582;crime and violence
2010;all countries;career;48;35448;0.1354096;6;589;585;empowerment
2011;all countries;career;90;58436;0.1540146;6;589;585;empowerment
2012;all countries;career;225;94038;0.239265;6;589;585;empowerment
2013;all countries;career;225;128387;0.1752514;6;589;585;empowerment
2014;all countries;career;264;171115;0.1542822;6;589;585;empowerment
2015;all countries;career;363;212576;0.1707625;6;589;585;empowerment
2016;all countries;career;447;269843;0.1656519;6;589;585;empowerment
2017;all countries;career;516;312298;0.1652268;6;589;585;empowerment
2018;all countries;career;645;352387;0.1830374;6;589;585;empowerment
2019;all countries;career;642;380716;0.1686296;6;589;585;empowerment
2020;all countries;career;612;381402;0.1604606;6;589;585;empowerment
2021;all countries;career;378;234227;0.16138189999999;6;589;585;empowerment
2010;all countries;marry;84;35448;0.2369668;5;593;592;female stereotypes
2011;all countries;marry;198;58436;0.3388322;5;593;592;female stereotypes
2012;all countries;marry;201;94038;0.2137434;5;593;592;female stereotypes
2013;all countries;marry;321;128387;0.2500253;5;593;592;female stereotypes
2014;all countries;marry;480;171115;0.2805131;5;593;592;female stereotypes
2015;all countries;marry;591;212576;0.2780182;5;593;592;female stereotypes
2016;all countries;marry;636;269843;0.2356926;5;593;592;female stereotypes
2017;all countries;marry;789;312298;0.2526433;5;593;592;female stereotypes
2018;all countries;marry;972;352387;0.2758331;5;593;592;female stereotypes
2019;all countries;marry;1008;380716;0.2647643;5;593;592;female stereotypes
2020;all countries;marry;807;381402;0.2115878;5;593;592;female stereotypes
2021;all countries;marry;648;234227;0.2766547;5;593;592;female stereotypes
2010;all countries;death;297;35448;0.837847;5;597;595;crime and violence
2011;all countries;death;423;58436;0.7238688;5;597;595;crime and violence
2012;all countries;death;768;94038;0.81669109999999;5;597;595;crime and violence
2013;all countries;death;1257;128387;0.9790711;5;597;595;crime and violence
2014;all countries;death;1755;171115;1.025626;5;597;595;crime and violence
2015;all countries;death;1869;212576;0.879215;5;597;595;crime and violence
2016;all countries;death;2304;269843;0.8538298;5;597;595;crime and violence
2017;all countries;death;2541;312298;0.8136459;5;597;595;crime and violence
2018;all countries;death;2934;352387;0.8326073;5;597;595;crime and violence
2019;all countries;death;3558;380716;0.9345549;5;597;595;crime and violence
2020;all countries;death;3648;381402;0.9564711;5;597;595;crime and violence
2021;all countries;death;2259;234227;0.964449;5;597;595;crime and violence
2010;all countries;child;222;35448;0.6262695;5;599;597;female stereotypes
2011;all countries;child;354;58436;0.605791;5;599;597;female stereotypes
2012;all countries;child;618;94038;0.6571811;5;599;597;female stereotypes
2013;all countries;child;834;128387;0.6495985;5;599;597;female stereotypes
2014;all countries;child;1257;171115;0.73459369999999;5;599;597;female stereotypes
2015;all countries;child;1527;212576;0.7183313;5;599;597;female stereotypes
2016;all countries;child;1896;269843;0.7026308;5;599;597;female stereotypes
2017;all countries;child;2154;312298;0.6897258;5;599;597;female stereotypes
2018;all countries;child;2568;352387;0.7287442;5;599;597;female stereotypes
2019;all countries;child;3018;380716;0.7927169;5;599;597;female stereotypes
2020;all countries;child;2985;381402;0.7826388;5;599;597;female stereotypes
2021;all countries;child;1686;234227;0.7198145;5;599;597;female stereotypes
2010;all countries;princess;27;35448;0.07616789999999;8;608;604;female stereotypes
2011;all countries;princess;72;58436;0.1232117;8;608;604;female stereotypes
2012;all countries;princess;60;94038;0.063804;8;608;604;female stereotypes
2013;all countries;princess;171;128387;0.1331911;8;608;604;female stereotypes
2014;all countries;princess;114;171115;0.06662189999999;8;608;604;female stereotypes
2015;all countries;princess;189;212576;0.0889094;8;608;604;female stereotypes
2016;all countries;princess;258;269843;0.0956112;8;608;604;female stereotypes
2017;all countries;princess;531;312298;0.1700299;8;608;604;female stereotypes
2018;all countries;princess;456;352387;0.1294032;8;608;604;female stereotypes
2019;all countries;princess;453;380716;0.1189863;8;608;604;female stereotypes
2020;all countries;princess;540;381402;0.1415829;8;608;604;female stereotypes
2021;all countries;princess;201;234227;0.0858142;8;608;604;female stereotypes
2010;all countries;mom;162;35448;0.4570074;3;623;620;female stereotypes
2011;all countries;mom;321;58436;0.5493189;3;623;620;female stereotypes
2012;all countries;mom;579;94038;0.6157085;3;623;620;female stereotypes
2013;all countries;mom;633;128387;0.4930406;3;623;620;female stereotypes
2014;all countries;mom;774;171115;0.4523274;3;623;620;female stereotypes
2015;all countries;mom;1158;212576;0.5447463;3;623;620;female stereotypes
2016;all countries;mom;1410;269843;0.5225261;3;623;620;female stereotypes
2017;all countries;mom;1725;312298;0.552357;3;623;620;female stereotypes
2018;all countries;mom;2019;352387;0.5729496;3;623;620;female stereotypes
2019;all countries;mom;2091;380716;0.5492283;3;623;620;female stereotypes
2020;all countries;mom;2301;381402;0.6033005;3;623;620;female stereotypes
2021;all countries;mom;1152;234227;0.4918306;3;623;620;female stereotypes
2010;all countries;investigate;21;35448;0.05924169999999;11;626;628;crime and violence
2011;all countries;investigate;6;58436;0.0102676;11;626;628;crime and violence
2012;all countries;investigate;18;94038;0.0191412;11;626;628;crime and violence
2013;all countries;investigate;42;128387;0.0327136;11;626;628;crime and violence
2014;all countries;investigate;99;171115;0.0578558;11;626;628;crime and violence
2015;all countries;investigate;96;212576;0.0451603;11;626;628;crime and violence
2016;all countries;investigate;105;269843;0.0389115;11;626;628;crime and violence
2017;all countries;investigate;159;312298;0.0509129;11;626;628;crime and violence
2018;all countries;investigate;126;352387;0.0357561;11;626;628;crime and violence
2019;all countries;investigate;231;380716;0.0606751;11;626;628;crime and violence
2020;all countries;investigate;195;381402;0.0511272;11;626;628;crime and violence
2021;all countries;investigate;147;234227;0.0627596;11;626;628;crime and violence
2010;all countries;knife;24;35448;0.0677048;5;630;632;crime and violence
2011;all countries;knife;27;58436;0.0462044;5;630;632;crime and violence
2012;all countries;knife;63;94038;0.0669942;5;630;632;crime and violence
2013;all countries;knife;96;128387;0.0747739;5;630;632;crime and violence
2014;all countries;knife;120;171115;0.0701283;5;630;632;crime and violence
2015;all countries;knife;123;212576;0.0578617;5;630;632;crime and violence
2016;all countries;knife;147;269843;0.05447609999999;5;630;632;crime and violence
2017;all countries;knife;195;312298;0.0624404;5;630;632;crime and violence
2018;all countries;knife;258;352387;0.073215;5;630;632;crime and violence
2019;all countries;knife;285;380716;0.07485889999999;5;630;632;crime and violence
2020;all countries;knife;258;381402;0.0676452;5;630;632;crime and violence
2021;all countries;knife;165;234227;0.0704445;5;630;632;crime and violence
2010;all countries;lawyer;36;35448;0.1015572;6;633;633;empowerment
2011;all countries;lawyer;57;58436;0.0975426;6;633;633;empowerment
2012;all countries;lawyer;84;94038;0.0893256;6;633;633;empowerment
2013;all countries;lawyer;117;128387;0.0911307;6;633;633;empowerment
2014;all countries;lawyer;132;171115;0.0771411;6;633;633;empowerment
2015;all countries;lawyer;177;212576;0.0832643;6;633;633;empowerment
2016;all countries;lawyer;192;269843;0.0711525;6;633;633;empowerment
2017;all countries;lawyer;234;312298;0.07492839999999;6;633;633;empowerment
2018;all countries;lawyer;306;352387;0.0868363;6;633;633;empowerment
2019;all countries;lawyer;432;380716;0.11347039999999;6;633;633;empowerment
2020;all countries;lawyer;384;381402;0.1006812;6;633;633;empowerment
2021;all countries;lawyer;246;234227;0.1050263;6;633;633;empowerment
2010;all countries;force;87;35448;0.2454299;5;645;643;crime and violence
2011;all countries;force;105;58436;0.17968379999999;5;645;643;crime and violence
2012;all countries;force;180;94038;0.191412;5;645;643;crime and violence
2013;all countries;force;333;128387;0.2593721;5;645;643;crime and violence
2014;all countries;force;462;171115;0.2699939;5;645;643;crime and violence
2015;all countries;force;684;212576;0.3217673;5;645;643;crime and violence
2016;all countries;force;825;269843;0.3057333;5;645;643;crime and violence
2017;all countries;force;1032;312298;0.3304536;5;645;643;crime and violence
2018;all countries;force;1065;352387;0.3022245;5;645;643;crime and violence
2019;all countries;force;1164;380716;0.3057397;5;645;643;crime and violence
2020;all countries;force;1254;381402;0.3287869;5;645;643;crime and violence
2021;all countries;force;567;234227;0.2420729;5;645;643;crime and violence
2010;all countries;power;57;35448;0.1607989;5;652;649;empowerment
2011;all countries;power;87;58436;0.1488808;5;652;649;empowerment
2012;all countries;power;180;94038;0.191412;5;652;649;empowerment
2013;all countries;power;255;128387;0.1986182;5;652;649;empowerment
2014;all countries;power;345;171115;0.2016188;5;652;649;empowerment
2015;all countries;power;456;212576;0.2145115;5;652;649;empowerment
2016;all countries;power;531;269843;0.1967811;5;652;649;empowerment
2017;all countries;power;768;312298;0.245919;5;652;649;empowerment
2018;all countries;power;900;352387;0.255401;5;652;649;empowerment
2019;all countries;power;846;380716;0.2222129;5;652;649;empowerment
2020;all countries;power;753;381402;0.1974295;5;652;649;empowerment
2021;all countries;power;369;234227;0.1575395;5;652;649;empowerment
2010;all countries;relationship;42;35448;0.11848339999999;12;656;653;female stereotypes
2011;all countries;relationship;60;58436;0.1026764;12;656;653;female stereotypes
2012;all countries;relationship;90;94038;0.095706;12;656;653;female stereotypes
2013;all countries;relationship;105;128387;0.081784;12;656;653;female stereotypes
2014;all countries;relationship;225;171115;0.1314905;12;656;653;female stereotypes
2015;all countries;relationship;273;212576;0.1284247;12;656;653;female stereotypes
2016;all countries;relationship;390;269843;0.1445285;12;656;653;female stereotypes
2017;all countries;relationship;474;312298;0.1517781;12;656;653;female stereotypes
2018;all countries;relationship;501;352387;0.1421732;12;656;653;female stereotypes
2019;all countries;relationship;552;380716;0.14499;12;656;653;female stereotypes
2020;all countries;relationship;603;381402;0.1581009;12;656;653;female stereotypes
2021;all countries;relationship;270;234227;0.1152728;12;656;653;female stereotypes
2010;all countries;burn;36;35448;0.1015572;4;657;657;crime and violence
2011;all countries;burn;75;58436;0.1283455;4;657;657;crime and violence
2012;all countries;burn;105;94038;0.111657;4;657;657;crime and violence
2013;all countries;burn;150;128387;0.1168343;4;657;657;crime and violence
2014;all countries;burn;240;171115;0.1402566;4;657;657;crime and violence
2015;all countries;burn;345;212576;0.1622949;4;657;657;crime and violence
2016;all countries;burn;450;269843;0.1667636;4;657;657;crime and violence
2017;all countries;burn;603;312298;0.1930848;4;657;657;crime and violence
2018;all countries;burn;612;352387;0.1736727;4;657;657;crime and violence
2019;all countries;burn;741;380716;0.1946333;4;657;657;crime and violence
2020;all countries;burn;561;381402;0.1470889;4;657;657;crime and violence
2021;all countries;burn;231;234227;0.0986223;4;657;657;crime and violence
2010;all countries;murder;273;35448;0.77014219999999;6;664;656;crime and violence
2011;all countries;murder;327;58436;0.5595866;6;664;656;crime and violence
2012;all countries;murder;573;94038;0.6093281;6;664;656;crime and violence
2013;all countries;murder;831;128387;0.6472618;6;664;656;crime and violence
2014;all countries;murder;1182;171115;0.6907635;6;664;656;crime and violence
2015;all countries;murder;1071;212576;0.5038198;6;664;656;crime and violence
2016;all countries;murder;1845;269843;0.6837309;6;664;656;crime and violence
2017;all countries;murder;2100;312298;0.6724347;6;664;656;crime and violence
2018;all countries;murder;2352;352387;0.667448;6;664;656;crime and violence
2019;all countries;murder;3009;380716;0.7903529;6;664;656;crime and violence
2020;all countries;murder;3072;381402;0.8054494;6;664;656;crime and violence
2021;all countries;murder;1737;234227;0.7415883;6;664;656;crime and violence
2010;all countries;shame;21;35448;0.05924169999999;5;674;675;female stereotypes
2011;all countries;shame;18;58436;0.0308029;5;674;675;female stereotypes
2012;all countries;shame;39;94038;0.0414726;5;674;675;female stereotypes
2013;all countries;shame;51;128387;0.0397236;5;674;675;female stereotypes
2014;all countries;shame;93;171115;0.0543494;5;674;675;female stereotypes
2015;all countries;shame;237;212576;0.1114895;5;674;675;female stereotypes
2016;all countries;shame;306;269843;0.1133993;5;674;675;female stereotypes
2017;all countries;shame;402;312298;0.1287232;5;674;675;female stereotypes
2018;all countries;shame;441;352387;0.1251465;5;674;675;female stereotypes
2019;all countries;shame;342;380716;0.0898307;5;674;675;female stereotypes
2020;all countries;shame;219;381402;0.05741969999999;5;674;675;female stereotypes
2021;all countries;shame;132;234227;0.0563556;5;674;675;female stereotypes
2010;all countries;abortion;24;35448;0.0677048;8;677;676;empowerment
2011;all countries;abortion;36;58436;0.0616059;8;677;676;empowerment
2012;all countries;abortion;108;94038;0.1148472;8;677;676;empowerment
2013;all countries;abortion;108;128387;0.0841207;8;677;676;empowerment
2014;all countries;abortion;201;171115;0.1174649;8;677;676;empowerment
2015;all countries;abortion;228;212576;0.1072558;8;677;676;empowerment
2016;all countries;abortion;525;269843;0.1945576;8;677;676;empowerment
2017;all countries;abortion;393;312298;0.1258413;8;677;676;empowerment
2018;all countries;abortion;420;352387;0.1191871;8;677;676;empowerment
2019;all countries;abortion;696;380716;0.1828134;8;677;676;empowerment
2020;all countries;abortion;384;381402;0.1006812;8;677;676;empowerment
2021;all countries;abortion;150;234227;0.0640404;8;677;676;empowerment
2010;all countries;boss;63;35448;0.1777251;4;689;686;empowerment
2011;all countries;boss;60;58436;0.1026764;4;689;686;empowerment
2012;all countries;boss;129;94038;0.1371786;4;689;686;empowerment
2013;all countries;boss;168;128387;0.1308544;4;689;686;empowerment
2014;all countries;boss;231;171115;0.1349969;4;689;686;empowerment
2015;all countries;boss;375;212576;0.1764075;4;689;686;empowerment
2016;all countries;boss;351;269843;0.1300756;4;689;686;empowerment
2017;all countries;boss;483;312298;0.15466;4;689;686;empowerment
2018;all countries;boss;525;352387;0.1489839;4;689;686;empowerment
2019;all countries;boss;513;380716;0.1347461;4;689;686;empowerment
2020;all countries;boss;588;381402;0.154168;4;689;686;empowerment
2021;all countries;boss;384;234227;0.1639435;4;689;686;empowerment
2010;all countries;victim;78;35448;0.2200406;6;704;693;female stereotypes
2011;all countries;victim;126;58436;0.2156205;6;704;693;female stereotypes
2012;all countries;victim;255;94038;0.271167;6;704;693;female stereotypes
2013;all countries;victim;426;128387;0.3318093;6;704;693;female stereotypes
2014;all countries;victim;426;171115;0.2489554;6;704;693;female stereotypes
2015;all countries;victim;495;212576;0.2328579;6;704;693;female stereotypes
2016;all countries;victim;633;269843;0.2345808;6;704;693;female stereotypes
2017;all countries;victim;900;312298;0.2881863;6;704;693;female stereotypes
2018;all countries;victim;894;352387;0.2536983;6;704;693;female stereotypes
2019;all countries;victim;894;380716;0.2348207;6;704;693;female stereotypes
2020;all countries;victim;804;381402;0.2108012;6;704;693;female stereotypes
2021;all countries;victim;465;234227;0.1985254;6;704;693;female stereotypes
2010;all countries;survive;39;35448;0.1100203;7;715;710;empowerment
2011;all countries;survive;54;58436;0.0924088;7;715;710;empowerment
2012;all countries;survive;99;94038;0.1052766;7;715;710;empowerment
2013;all countries;survive;147;128387;0.1144976;7;715;710;empowerment
2014;all countries;survive;234;171115;0.1367501;7;715;710;empowerment
2015;all countries;survive;249;212576;0.1171346;7;715;710;empowerment
2016;all countries;survive;204;269843;0.0755995;7;715;710;empowerment
2017;all countries;survive;384;312298;0.1229595;7;715;710;empowerment
2018;all countries;survive;387;352387;0.1098224;7;715;710;empowerment
2019;all countries;survive;354;380716;0.0929827;7;715;710;empowerment
2020;all countries;survive;435;381402;0.1140529;7;715;710;empowerment
2021;all countries;survive;225;234227;0.0960607;7;715;710;empowerment
2010;all countries;divorce;51;35448;0.1438727;7;727;725;female stereotypes
2011;all countries;divorce;75;58436;0.1283455;7;727;725;female stereotypes
2012;all countries;divorce;156;94038;0.1658904;7;727;725;female stereotypes
2013;all countries;divorce;165;128387;0.1285177;7;727;725;female stereotypes
2014;all countries;divorce;198;171115;0.1157117;7;727;725;female stereotypes
2015;all countries;divorce;228;212576;0.1072558;7;727;725;female stereotypes
2016;all countries;divorce;309;269843;0.114511;7;727;725;female stereotypes
2017;all countries;divorce;240;312298;0.07684969999999;7;727;725;female stereotypes
2018;all countries;divorce;348;352387;0.0987551;7;727;725;female stereotypes
2019;all countries;divorce;426;380716;0.1118944;7;727;725;female stereotypes
2020;all countries;divorce;420;381402;0.11012;7;727;725;female stereotypes
2021;all countries;divorce;279;234227;0.1191152;7;727;725;female stereotypes
2010;all countries;artist;36;35448;0.1015572;6;728;728;empowerment
2011;all countries;artist;57;58436;0.0975426;6;728;728;empowerment
2012;all countries;artist;102;94038;0.1084668;6;728;728;empowerment
2013;all countries;artist;138;128387;0.1074875;6;728;728;empowerment
2014;all countries;artist;255;171115;0.1490226;6;728;728;empowerment
2015;all countries;artist;336;212576;0.1580611;6;728;728;empowerment
2016;all countries;artist;435;269843;0.16120479999999;6;728;728;empowerment
2017;all countries;artist;459;312298;0.146975;6;728;728;empowerment
2018;all countries;artist;504;352387;0.1430246;6;728;728;empowerment
2019;all countries;artist;495;380716;0.1300182;6;728;728;empowerment
2020;all countries;artist;528;381402;0.1384366;6;728;728;empowerment
2021;all countries;artist;195;234227;0.0832526;6;728;728;empowerment
2010;all countries;award;78;35448;0.2200406;5;740;737;empowerment
2011;all countries;award;180;58436;0.3080293;5;740;737;empowerment
2012;all countries;award;162;94038;0.1722708;5;740;737;empowerment
2013;all countries;award;345;128387;0.2687188;5;740;737;empowerment
2014;all countries;award;330;171115;0.1928528;5;740;737;empowerment
2015;all countries;award;624;212576;0.2935421;5;740;737;empowerment
2016;all countries;award;621;269843;0.2301338;5;740;737;empowerment
2017;all countries;award;666;312298;0.2132578;5;740;737;empowerment
2018;all countries;award;735;352387;0.2085775;5;740;737;empowerment
2019;all countries;award;1101;380716;0.2891919;5;740;737;empowerment
2020;all countries;award;813;381402;0.2131609;5;740;737;empowerment
2021;all countries;award;408;234227;0.17419;5;740;737;empowerment
2010;all countries;married;27;35448;0.07616789999999;7;741;742;female stereotypes
2011;all countries;married;30;58436;0.05133819999999;7;741;742;female stereotypes
2012;all countries;married;84;94038;0.0893256;7;741;742;female stereotypes
2013;all countries;married;69;128387;0.0537438;7;741;742;female stereotypes
2014;all countries;married;111;171115;0.0648687;7;741;742;female stereotypes
2015;all countries;married;117;212576;0.0550391;7;741;742;female stereotypes
2016;all countries;married;231;269843;0.0856053;7;741;742;female stereotypes
2017;all countries;married;198;312298;0.063401;7;741;742;female stereotypes
2018;all countries;married;276;352387;0.078323;7;741;742;female stereotypes
2019;all countries;married;222;380716;0.0583112;7;741;742;female stereotypes
2020;all countries;married;198;381402;0.05191369999999;7;741;742;female stereotypes
2021;all countries;married;141;234227;0.060198;7;741;742;female stereotypes
2010;all countries;beautiful;57;35448;0.1607989;9;748;746;female stereotypes
2011;all countries;beautiful;81;58436;0.1386132;9;748;746;female stereotypes
2012;all countries;beautiful;156;94038;0.1658904;9;748;746;female stereotypes
2013;all countries;beautiful;231;128387;0.17992479999999;9;748;746;female stereotypes
2014;all countries;beautiful;219;171115;0.1279841;9;748;746;female stereotypes
2015;all countries;beautiful;366;212576;0.1721737;9;748;746;female stereotypes
2016;all countries;beautiful;411;269843;0.15231079999999;9;748;746;female stereotypes
2017;all countries;beautiful;465;312298;0.1488962;9;748;746;female stereotypes
2018;all countries;beautiful;381;352387;0.1081198;9;748;746;female stereotypes
2019;all countries;beautiful;390;380716;0.1024386;9;748;746;female stereotypes
2020;all countries;beautiful;327;381402;0.0857363;9;748;746;female stereotypes
2021;all countries;beautiful;291;234227;0.1242385;9;748;746;female stereotypes
2010;all countries;fear;75;35448;0.2115775;4;751;749;female stereotypes
2011;all countries;fear;78;58436;0.1334794;4;751;749;female stereotypes
2012;all countries;fear;132;94038;0.1403688;4;751;749;female stereotypes
2013;all countries;fear;150;128387;0.1168343;4;751;749;female stereotypes
2014;all countries;fear;195;171115;0.1139584;4;751;749;female stereotypes
2015;all countries;fear;345;212576;0.1622949;4;751;749;female stereotypes
2016;all countries;fear;417;269843;0.15453429999999;4;751;749;female stereotypes
2017;all countries;fear;435;312298;0.13929;4;751;749;female stereotypes
2018;all countries;fear;552;352387;0.156646;4;751;749;female stereotypes
2019;all countries;fear;546;380716;0.143414;4;751;749;female stereotypes
2020;all countries;fear;777;381402;0.2037221;4;751;749;female stereotypes
2021;all countries;fear;381;234227;0.1626627;4;751;749;female stereotypes
2010;all countries;doctor;99;35448;0.2792823;6;753;753;empowerment
2011;all countries;doctor;93;58436;0.1591485;6;753;753;empowerment
2012;all countries;doctor;198;94038;0.2105532;6;753;753;empowerment
2013;all countries;doctor;306;128387;0.2383419;6;753;753;empowerment
2014;all countries;doctor;357;171115;0.2086316;6;753;753;empowerment
2015;all countries;doctor;423;212576;0.1989877;6;753;753;empowerment
2016;all countries;doctor;657;269843;0.2434749;6;753;753;empowerment
2017;all countries;doctor;1032;312298;0.3304536;6;753;753;empowerment
2018;all countries;doctor;966;352387;0.2741304;6;753;753;empowerment
2019;all countries;doctor;954;380716;0.2505805;6;753;753;empowerment
2020;all countries;doctor;999;381402;0.2619284;6;753;753;empowerment
2021;all countries;doctor;495;234227;0.2113335;6;753;753;empowerment
2010;all countries;wife;186;35448;0.5247123;4;771;769;female stereotypes
2011;all countries;wife;318;58436;0.5441851;4;771;769;female stereotypes
2012;all countries;wife;414;94038;0.4402476;4;771;769;female stereotypes
2013;all countries;wife;519;128387;0.4042465;4;771;769;female stereotypes
2014;all countries;wife;675;171115;0.3944716;4;771;769;female stereotypes
2015;all countries;wife;855;212576;0.40220909999999;4;771;769;female stereotypes
2016;all countries;wife;834;269843;0.3090686;4;771;769;female stereotypes
2017;all countries;wife;1155;312298;0.3698391;4;771;769;female stereotypes
2018;all countries;wife;1359;352387;0.3856555;4;771;769;female stereotypes
2019;all countries;wife;1413;380716;0.3711428;4;771;769;female stereotypes
2020;all countries;wife;1449;381402;0.3799141;4;771;769;female stereotypes
2021;all countries;wife;882;234227;0.3765578;4;771;769;female stereotypes
2010;all countries;famous;36;35448;0.1015572;6;781;781;empowerment
2011;all countries;famous;33;58436;0.056472;6;781;781;empowerment
2012;all countries;famous;69;94038;0.0733746;6;781;781;empowerment
2013;all countries;famous;117;128387;0.0911307;6;781;781;empowerment
2014;all countries;famous;120;171115;0.0701283;6;781;781;empowerment
2015;all countries;famous;210;212576;0.0987882;6;781;781;empowerment
2016;all countries;famous;228;269843;0.0844936;6;781;781;empowerment
2017;all countries;famous;207;312298;0.0662828;6;781;781;empowerment
2018;all countries;famous;222;352387;0.0629989;6;781;781;empowerment
2019;all countries;famous;204;380716;0.0535832;6;781;781;empowerment
2020;all countries;famous;246;381402;0.0644989;6;781;781;empowerment
2021;all countries;famous;162;234227;0.06916369999999;6;781;781;empowerment
2010;all countries;success;24;35448;0.0677048;7;783;783;empowerment
2011;all countries;success;33;58436;0.056472;7;783;783;empowerment
2012;all countries;success;72;94038;0.0765648;7;783;783;empowerment
2013;all countries;success;99;128387;0.0771106;7;783;783;empowerment
2014;all countries;success;171;171115;0.0999328;7;783;783;empowerment
2015;all countries;success;177;212576;0.0832643;7;783;783;empowerment
2016;all countries;success;204;269843;0.0755995;7;783;783;empowerment
2017;all countries;success;276;312298;0.0883771;7;783;783;empowerment
2018;all countries;success;309;352387;0.0876877;7;783;783;empowerment
2019;all countries;success;351;380716;0.0921947;7;783;783;empowerment
2020;all countries;success;207;381402;0.0542734;7;783;783;empowerment
2021;all countries;success;108;234227;0.0461091;7;783;783;empowerment
2010;all countries;trafficking;12;35448;0.0338524;11;797;799;crime and violence
2011;all countries;trafficking;6;58436;0.0102676;11;797;799;crime and violence
2012;all countries;trafficking;6;94038;0.00638;11;797;799;crime and violence
2013;all countries;trafficking;21;128387;0.0163568;11;797;799;crime and violence
2014;all countries;trafficking;39;171115;0.0227917;11;797;799;crime and violence
2015;all countries;trafficking;60;212576;0.0282252;11;797;799;crime and violence
2016;all countries;trafficking;75;269843;0.0277939;11;797;799;crime and violence
2017;all countries;trafficking;132;312298;0.0422673;11;797;799;crime and violence
2018;all countries;trafficking;108;352387;0.0306481;11;797;799;crime and violence
2019;all countries;trafficking;132;380716;0.0346715;11;797;799;crime and violence
2020;all countries;trafficking;117;381402;0.0306763;11;797;799;crime and violence
2021;all countries;trafficking;51;234227;0.0217737;11;797;799;crime and violence
2010;all countries;grope;18;35448;0.0507786;5;801;804;crime and violence
2011;all countries;grope;30;58436;0.05133819999999;5;801;804;crime and violence
2012;all countries;grope;45;94038;0.047853;5;801;804;crime and violence
2013;all countries;grope;12;128387;0.00935;5;801;804;crime and violence
2014;all countries;grope;87;171115;0.050843;5;801;804;crime and violence
2015;all countries;grope;66;212576;0.0310477;5;801;804;crime and violence
